,Treebank,ml_ufal-ud-test_Case=Ben,egy_ujaen-ud-test_Case=Ben,si_stb-ud-test_Case=Ben,ta_mwtt-ud-test_Case=Ben,eu_bdt-ud-train_Case=Ben,eu_bdt-ud-test_Case=Ben,eu_bdt-ud-dev_Case=Ben,am_att-ud-test_Case=Ben,ab_abnc-ud-test_Case=Ben
160,ru_syntagrus-ud-test_Case=Dat,2.3917685860988764,3.3291164768411137,3.3291164768411137,2.3917685860988764,2.1455832348354855,1.8730091687048838,1.9853199099474605,3.3291164768411137,2.3917685860988764
161,grc_ptnk-ud-train_Case=Dat,2.2752338300106634,3.1942142649951766,3.1942142649951766,2.2752338300106634,2.0329385818565333,1.7548872334562324,1.8910980678877238,3.1942142649951766,2.2752338300106634
162,grc_ptnk-ud-dev_Case=Dat,3.300181813173329,4.215590112902344,4.215590112902344,3.300181813173329,3.053122213933205,2.7665711719351656,2.903545619174901,4.215590112902344,3.300181813173329
163,grc_ptnk-ud-test_Case=Dat,1.800543127935445,2.713292382983367,2.713292382983367,1.800543127935445,1.5618919860104665,1.2923726863772025,1.4273791190702847,2.713292382983367,1.800543127935445
164,sjo_xdt-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
165,pt_bosque-ud-dev_Case=Dat,0.0,1.0,1.0,0.0,0.28037336083580466,0.6034878050666787,0.4556450995538138,1.0,0.0
166,pt_bosque-ud-test_Case=Dat,0.14886458551295745,1.1102643741962626,1.1102643741962626,0.14886458551295745,0.21749226526680668,0.5190367341110422,0.3782668569486381,1.1102643741962626,0.14886458551295745
167,pt_bosque-ud-train_Case=Dat,0.05535570040187975,1.0456862501692232,1.0456862501692232,0.05535570040187975,0.2423136247793978,0.563064892525293,0.41647934160776723,1.0456862501692232,0.05535570040187975
168,orv_birchbark-ud-train_Case=Dat,2.067105192154605,3.0184696734521235,3.0184696734521235,2.067105192154605,1.825611941398745,1.541325240758741,1.665988904867577,3.0184696734521235,2.067105192154605
169,orv_birchbark-ud-dev_Case=Dat,1.86457498726288,2.8247730149215653,2.8247730149215653,1.86457498726288,1.6182790143144652,1.333557254686916,1.4544459124391036,2.8247730149215653,1.86457498726288
170,orv_birchbark-ud-test_Case=Dat,1.9897497214679118,2.9496059707447473,2.9496059707447473,1.9897497214679118,1.7412766125195718,1.4522450794064052,1.5748862914499906,2.9496059707447473,1.9897497214679118
171,nl_lassysmall-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
172,is_icepahc-ud-dev_Case=Dat,14.81287785321024,15.704982868699611,15.704982868699611,14.81287785321024,14.578846180064996,14.31357975604853,14.429884602091969,15.704982868699611,14.81287785321024
173,is_icepahc-ud-train_Case=Dat,16.249406018440624,17.136150974622772,17.136150974622772,16.249406018440624,16.017509279277096,15.753408652148796,15.870534460883817,17.136150974622772,16.249406018440624
174,is_icepahc-ud-test_Case=Dat,18.75865686806374,19.64824848816855,19.64824848816855,18.75865686806374,18.523261544283574,18.25606031489125,18.374005219131522,19.64824848816855,18.75865686806374
175,de_lit-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
176,ltg_cairo-ud-test_Case=Dat,3.7416573867739413,4.58257569495584,4.58257569495584,3.7416573867739413,3.5298104201810534,3.287649916780776,3.408720751635393,4.58257569495584,3.7416573867739413
177,ru_poetry-ud-test_Case=Dat,1.4873544441478206,2.4288046297293984,2.4288046297293984,1.4873544441478206,1.250423822837645,1.006483420949019,1.1048920230399448,2.4288046297293984,1.4873544441478206
178,ru_poetry-ud-dev_Case=Dat,1.2309521251010347,2.1838524190656767,2.1838524190656767,1.2309521251010347,0.9910153192881248,0.7395871591886821,0.8441473900104772,2.1838524190656767,1.2309521251010347
179,ru_poetry-ud-train_Case=Dat,1.3477187644365083,2.2860071361732355,2.2860071361732355,1.3477187644365083,1.1113025707056015,0.8838088659445233,0.9629931934778118,2.2860071361732355,1.3477187644365083
180,fo_farpahc-ud-test_Case=Dat,15.156223510858869,15.998263794688611,15.998263794688611,15.156223510858869,14.93787082829551,14.688661958240335,14.800208598133022,15.998263794688611,15.156223510858869
181,fo_farpahc-ud-train_Case=Dat,8.256113837789739,9.08649717608329,9.08649717608329,8.256113837789739,8.047617187742082,7.80773830004586,7.919092465170567,9.08649717608329,8.256113837789739
182,fo_farpahc-ud-dev_Case=Dat,18.108990256795472,18.95341194658655,18.95341194658655,18.108990256795472,17.88875821732563,17.637447690709788,17.750430448311292,18.95341194658655,18.108990256795472
183,is_modern-ud-dev_Case=Dat,79.78956698716945,80.65590492952144,80.65590492952144,79.78956698716945,79.55985840572447,79.29806833697343,79.41436542582305,80.65590492952144,79.78956698716945
184,is_modern-ud-train_Case=Dat,54.22497963116261,55.09109198409485,55.09109198409485,54.22497963116261,53.995791515746326,53.73368643574818,53.851095616013076,55.09109198409485,54.22497963116261
185,is_modern-ud-test_Case=Dat,44.80444029136493,45.65564444646998,45.65564444646998,44.80444029136493,44.57933888972479,44.32343651634321,44.43718692521776,45.65564444646998,44.80444029136493
186,wbp_ufal-ud-test_Case=Dat,1.4577379737113252,2.3717082451262845,2.3717082451262845,1.4577379737113252,1.2524729883497405,1.0489559771388448,1.141578158533844,2.3717082451262845,1.4577379737113252
187,koi_uh-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
188,koi_uh-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
189,cs_fictree-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
190,cs_fictree-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
191,cs_fictree-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
192,la_udante-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
193,la_udante-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
194,la_udante-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
195,hyw_armtdp-ud-test_Case=Dat,43.855940194057055,44.746964799031474,44.746964799031474,43.855940194057055,43.627661060785506,43.362440603441996,43.48242612135651,44.746964799031474,43.855940194057055
196,hyw_armtdp-ud-dev_Case=Dat,33.639042388936225,34.52141407861945,34.52141407861945,33.639042388936225,33.41413964129983,33.151773305863415,33.271075335324866,34.52141407861945,33.639042388936225
197,hyw_armtdp-ud-train_Case=Dat,40.56988640937712,41.46069538569125,41.46069538569125,40.56988640937712,40.34232958288856,40.07741560571279,40.19704739108111,41.46069538569125,40.56988640937712
198,ro_rrt-ud-test_Case=Dat,9.324427237672971,10.19066755494553,10.19066755494553,9.324427237672971,9.089716598761756,8.7815425779228,8.927322867608803,10.19066755494553,9.324427237672971
199,ro_rrt-ud-train_Case=Dat,10.49045146520735,11.358149620930822,11.358149620930822,10.49045146520735,10.25439875080616,9.945787592466026,10.090962832920393,11.358149620930822,10.49045146520735
200,ro_rrt-ud-dev_Case=Dat,9.050277342609096,9.92026472477164,9.92026472477164,9.050277342609096,8.813816498003481,8.507162237572075,8.64935210812976,9.92026472477164,9.050277342609096
201,el_gdt-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
202,el_gdt-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
203,el_gdt-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
204,ha_southernautogramm-ud-test_Case=Dat,0.23350963357256463,1.2014223395043402,1.2014223395043402,0.23350963357256463,0.1853929295814495,0.45019428819048957,0.31938767472203733,1.2014223395043402,0.23350963357256463
205,ca_ancora-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
206,ca_ancora-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
207,ca_ancora-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
208,gd_arcosg-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
209,gd_arcosg-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
210,gd_arcosg-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
211,got_proiel-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
212,got_proiel-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
213,got_proiel-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
214,sl_sst-ud-train_Case=Dat,4.495413907707703,5.386403614914246,5.386403614914246,4.495413907707703,4.272637001065485,4.0176200268459095,4.1354512493367865,5.386403614914246,4.495413907707703
215,sl_sst-ud-test_Case=Dat,4.521885731895543,5.432491758056588,5.432491758056588,4.521885731895543,4.290488580181107,4.02743718184683,4.14518724071265,5.432491758056588,4.521885731895543
216,sl_sst-ud-dev_Case=Dat,6.098815914221017,7.02819717676984,7.02819717676984,6.098815914221017,5.856221375442183,5.576117504119966,5.697886723193272,7.02819717676984,6.098815914221017
217,de_gsd-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
218,de_gsd-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
219,de_gsd-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
220,ka_glc-ud-test_Case=Dat,16.19853579751797,17.107462969598924,17.107462969598924,16.19853579751797,15.955860908245082,15.682106895632757,15.7992473624843,17.107462969598924,16.19853579751797
221,arr_tudet-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
222,aln_gps-ud-test_Case=Dat,2.279248575028388,3.2103092028463625,3.2103092028463625,2.279248575028388,2.046554308189715,1.7755883131632912,1.9083769970403075,3.2103092028463625,2.279248575028388
223,kk_ktb-ud-test_Case=Dat,170.09213189719662,170.96295895115213,170.96295895115213,170.09213189719662,169.86644079908945,169.5874988113405,169.71652190796033,170.96295895115213,170.09213189719662
224,kk_ktb-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
225,ha_northernautogramm-ud-test_Case=Dat,0.7071067811865476,1.5811388300841898,1.5811388300841898,0.7071067811865476,0.5697727331999227,0.5555555555555556,0.5439188826149096,1.5811388300841898,0.7071067811865476
226,cs_pdt-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
227,cs_pdt-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
228,cs_pdt-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
229,gl_pud-ud-test_Case=Dat,0.5571144336621284,1.4485355639657116,1.4485355639657116,0.5571144336621284,0.43461421233645625,0.48668633158168084,0.4399639435001748,1.4485355639657116,0.5571144336621284
230,gn_oldtudet-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
231,ta_mwtt-ud-test_Case=Dat,7.2284161474004796,8.120960534321048,8.120960534321048,7.2284161474004796,7.007028649242675,6.748891084037253,6.870993642350281,8.120960534321048,7.2284161474004796
232,ota_dudu-ud-test_Case=Dat,28.83574171059243,29.656365252673833,29.656365252673833,28.83574171059243,28.62495647212394,28.37698162983077,28.492547438156016,29.656365252673833,28.83574171059243
233,ug_udt-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
234,ug_udt-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
235,ug_udt-ud-train_Case=Dat,621.5834618134559,622.3608278161472,622.3608278161472,621.5834618134559,621.3842579833665,621.144041067035,621.2565790591045,622.3608278161472,621.5834618134559
236,lv_lvtb-ud-test_Case=Dat,2.8597915845954187,3.7940615114522855,3.7940615114522855,2.8597915845954187,2.614894827508653,2.3394849071167,2.454800322062003,3.7940615114522855,2.8597915845954187
237,lv_lvtb-ud-train_Case=Dat,2.959960825502073,3.894192428738988,3.894192428738988,2.959960825502073,2.713711876575334,2.4365125907662954,2.5521921872551694,3.894192428738988,2.959960825502073
238,lv_lvtb-ud-dev_Case=Dat,2.9705842748954376,3.9039520389588995,3.9039520389588995,2.9705842748954376,2.726659158211654,2.4507314836573864,2.5663265251931664,3.9039520389588995,2.9705842748954376
239,ta_ttb-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
240,ta_ttb-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
241,ta_ttb-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
242,sga_dipwbg-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
243,xum_ikuvina-ud-test_Case=Dat,1.8285923547909742,2.70993542358485,2.70993542358485,1.8285923547909742,1.5916878879282443,1.3893054930742985,1.442488898207985,2.70993542358485,1.8285923547909742
244,ru_pud-ud-test_Case=Dat,3.2215561659703673,4.160318340212105,4.160318340212105,3.2215561659703673,2.9721723744561266,2.6808704007859716,2.8062420201378906,4.160318340212105,3.2215561659703673
245,la_ittb-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
246,la_ittb-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
247,la_ittb-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
248,nl_alpino-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
249,qtd_sagt-ud-test_Case=Dat,41.730474787037316,42.60029890890471,42.60029890890471,41.730474787037316,41.498770141072576,41.22209087091536,41.35515850469076,42.60029890890471,41.730474787037316
250,qtd_sagt-ud-dev_Case=Dat,46.24331783560134,47.13361621791583,47.13361621791583,46.24331783560134,46.004902956032346,45.719285716421176,45.85613797775087,47.13361621791583,46.24331783560134
251,qtd_sagt-ud-train_Case=Dat,17.57484419938283,18.454397952926943,18.454397952926943,17.57484419938283,17.340697494624557,17.06135753321195,17.195322328287688,18.454397952926943,17.57484419938283
252,ga_cadhan-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
253,pl_pud-ud-test_Case=Dat,0.913613347709208,1.888242193120802,1.888242193120802,0.913613347709208,0.6574375175667337,0.4276227764642367,0.5182143858976066,1.888242193120802,0.913613347709208
254,orv_torot-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
255,orv_torot-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
256,orv_torot-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
257,cs_cac-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
258,cs_cac-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
259,cs_cac-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
260,yrl_complin-ud-test_Case=Dat,0.0,1.0,1.0,0.0,0.28037336083580466,0.6034878050666787,0.4556450995538138,1.0,0.0
261,eu_bdt-ud-train_Case=Dat,0.5952275830538746,1.5700137124422033,1.5700137124422033,0.5952275830538746,0.33702976382410127,0.2145404887001639,0.21420153534601605,1.5700137124422033,0.5952275830538746
262,eu_bdt-ud-test_Case=Dat,0.6418722614352484,1.6120380475245197,1.6120380475245197,0.6418722614352484,0.38355854569322373,0.2507273370234371,0.234321519273121,1.6120380475245197,0.6418722614352484
263,eu_bdt-ud-dev_Case=Dat,0.501160326451371,1.479145203679591,1.479145203679591,0.501160326451371,0.25406865650794863,0.21386666525778464,0.1640279837239955,1.479145203679591,0.501160326451371
264,eme_tudet-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
265,pl_lfg-ud-test_Case=Dat,0.37762964541684957,1.3531133867526934,1.3531133867526934,0.37762964541684957,0.12107031490637017,0.2935417505686925,0.1549625673797086,1.3531133867526934,0.37762964541684957
266,pl_lfg-ud-train_Case=Dat,0.27659870058619695,1.2538407383968402,1.2538407383968402,0.27659870058619695,0.122347647609037,0.3804857588406913,0.2476609389226334,1.2538407383968402,0.27659870058619695
267,pl_lfg-ud-dev_Case=Dat,0.17744386662439468,1.1613473662573834,1.1613473662573834,0.17744386662439468,0.13948173063276167,0.45348157899805386,0.3037149959702374,1.1613473662573834,0.17744386662439468
268,tr_tourism-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
269,tr_tourism-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
270,tr_tourism-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
271,cs_poetry-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
272,ru_gsd-ud-test_Case=Dat,4.731926373780655,5.651930528256928,5.651930528256928,4.731926373780655,4.486268951645295,4.211462003650788,4.324218405686038,5.651930528256928,4.731926373780655
273,ru_gsd-ud-dev_Case=Dat,4.2636222688309235,5.1729943166514465,5.1729943166514465,4.2636222688309235,4.021924078578824,3.7395899303602036,3.86223601839405,5.1729943166514465,4.2636222688309235
274,ru_gsd-ud-train_Case=Dat,4.438356136038592,5.363181059097703,5.363181059097703,4.438356136038592,4.190606301218851,3.9069821999489704,4.023508986876262,5.363181059097703,4.438356136038592
275,aqz_tudet-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
276,tr_imst-ud-train_Case=Dat,8.372134612909003,9.275943780886875,9.275943780886875,8.372134612909003,8.139747182392302,7.866233379880175,7.990476640650003,9.275943780886875,8.372134612909003
277,tr_imst-ud-dev_Case=Dat,11.528852541493226,12.42165124477817,12.42165124477817,11.528852541493226,11.29758384355723,11.024136861319409,11.150608544027747,12.42165124477817,11.528852541493226
278,tr_imst-ud-test_Case=Dat,8.269114331113084,9.157626482269395,9.157626482269395,8.269114331113084,8.041407483418283,7.7754423099477,7.896718324275435,9.157626482269395,8.269114331113084
279,lv_cairo-ud-test_Case=Dat,3.7416573867739413,4.58257569495584,4.58257569495584,3.7416573867739413,3.5298104201810534,3.287649916780776,3.408720751635393,4.58257569495584,3.7416573867739413
280,bg_btb-ud-train_Case=Dat,1.0896163109571964,1.9357288843739513,1.9357288843739513,1.0896163109571964,0.9323659844271347,0.8265009062581009,0.8669796165178929,1.9357288843739513,1.0896163109571964
281,bg_btb-ud-test_Case=Dat,0.9150793638884732,1.7696010537048614,1.7696010537048614,0.9150793638884732,0.7663645767047578,0.6947039115426926,0.7156191212115552,1.7696010537048614,0.9150793638884732
282,bg_btb-ud-dev_Case=Dat,1.152322161933633,1.9893405928882644,1.9893405928882644,1.152322161933633,0.9962837922488736,0.8869577788761516,0.9297498892117141,1.9893405928882644,1.152322161933633
283,gu_gujtb-ud-test_Case=Dat,0.816496580927726,1.7320508075688774,1.7320508075688774,0.816496580927726,0.6376923627492276,0.538631095268481,0.5703152773430975,1.7320508075688774,0.816496580927726
284,bxr_bdt-ud-train_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
285,bxr_bdt-ud-test_Case=Dat,32.75243841643278,33.581575636384635,33.581575636384635,32.75243841643278,32.532444026480775,32.23132055456862,32.378204634175816,33.581575636384635,32.75243841643278
286,bej_nsc-ud-test_Case=Dat,0.0,1.0,1.0,0.0,0.28037336083580466,0.6034878050666787,0.4556450995538138,1.0,0.0
287,es_coser-ud-test_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
288,tr_boun-ud-dev_Case=Dat,38.174159270194274,39.017740619428274,39.017740619428274,38.174159270194274,37.95752384753512,37.70365067257943,37.82147098963854,39.017740619428274,38.174159270194274
289,tr_boun-ud-test_Case=Dat,26.517889955889505,27.380225502764414,27.380225502764414,26.517889955889505,26.296374639032546,26.038570039231683,26.157196696972196,27.380225502764414,26.517889955889505
290,tr_boun-ud-train_Case=Dat,29.891927463355856,30.744135760947092,30.744135760947092,29.891927463355856,29.67373128784891,29.418716614887572,29.53659073557299,30.744135760947092,29.891927463355856
291,tr_penn-ud-dev_Case=Dat,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
292,tr_penn-ud-test_Case=Dat,341.41763281939615,342.2966549646666,342.2966549646666,341.41763281939615,341.1893518961527,340.9128721825462,341.043341165948,342.2966549646666,341.41763281939615
293,tr_penn-ud-train_Case=Dat,274.229499109447,275.12261729173514,275.12261729173514,274.229499109447,273.9986978097328,273.7210582561824,273.8519040767609,275.12261729173514,274.229499109447
